doi,pagerank
http://dx.doi.org/10.3201/eid1010.040445,0.000718052
http://dx.doi.org/10.1016/j.jinf.2020.02.017,0.000717588
http://dx.doi.org/10.1101/2020.02.13.20022806,0.00071532
http://dx.doi.org/10.1007/s00417-020-04641-8,0.000712752
http://dx.doi.org/10.1186/1472-6947-12-147,0.000708298
http://dx.doi.org/10.1371/journal.pone.0043656,0.000707241
http://dx.doi.org/10.1101/2020.02.16.20023465,0.000699394
http://dx.doi.org/10.1101/2020.03.17.20037572,0.000691619
http://dx.doi.org/10.3201/eid0909.030366,0.00068604
http://dx.doi.org/10.1101/2020.04.20.20072413,0.000673882
http://dx.doi.org/10.1016/j.bja.2020.02.008,0.00067008
http://dx.doi.org/10.1101/2020.04.01.20049908,0.000665283
http://dx.doi.org/10.3348/kjr.2020.0078,0.000655182
http://dx.doi.org/10.1101/2020.02.07.20021154,0.000652676
http://dx.doi.org/10.1007/bf01321064,0.000648372
http://dx.doi.org/10.1016/j.ijid.2020.03.004,0.000645826
http://dx.doi.org/10.1007/s00330-020-06713-z,0.000643748
http://dx.doi.org/10.1371/journal.pone.0230405,0.000641636
http://dx.doi.org/10.1016/j.cvfa.2008.10.013,0.000639996
http://dx.doi.org/10.3201/eid1201.051370,0.000639879
http://dx.doi.org/10.1016/j.kint.2020.03.001,0.000627709
http://dx.doi.org/10.1086/367844,0.000625171
http://dx.doi.org/10.1016/j.vetmic.2006.12.001,0.000625125
http://dx.doi.org/10.1586/14760584.2014.912134,0.000624972
http://dx.doi.org/10.3390/v12020244,0.000622053
http://dx.doi.org/10.1016/j.antiviral.2013.08.016,0.000621514
http://dx.doi.org/10.1016/j.jshs.2020.02.001,0.000617502
http://dx.doi.org/10.1016/j.virusres.2015.01.021,0.000611113
http://dx.doi.org/10.1371/journal.ppat.1000088,0.000609229
http://dx.doi.org/10.1093/aje/kwt133,0.00060712
http://dx.doi.org/10.1086/380488,0.000604209
http://dx.doi.org/10.1007/s00431-009-0943-y,0.00060416
http://dx.doi.org/10.1007/s12519-020-00354-4,0.000603545
http://dx.doi.org/10.1016/j.virusres.2016.04.009,0.000600957
http://dx.doi.org/10.1016/j.ijid.2004.04.015,0.000598293
http://dx.doi.org/10.1016/j.ypmed.2004.04.032,0.000592202
http://dx.doi.org/10.1073/pnas.1009094108,0.000591418
http://dx.doi.org/10.4065/78.7.882,0.000584727
http://dx.doi.org/10.1016/j.virol.2015.06.007,0.00058389
http://dx.doi.org/10.7150/ijbs.45053,0.000580279
http://dx.doi.org/10.1073/pnas.2004064117,0.000579631
http://dx.doi.org/10.1186/s40249-020-00640-3,0.000578735
http://dx.doi.org/10.1016/j.ijantimicag.2020.105955,0.000575963
http://dx.doi.org/10.1371/currents.outbreaks.89c0d3783f36958d96ebbae97348d571,0.000568116
http://dx.doi.org/10.2807/1560-7917.es.2020.25.6.2000094,0.000565393
http://dx.doi.org/10.1007/s40475-020-00201-6,0.000562734
http://dx.doi.org/10.1136/bmj.f4752,0.000554193
http://dx.doi.org/10.4178/epih/e2015041,0.000550492
http://dx.doi.org/10.3201/eid1007.030647,0.000550376
http://dx.doi.org/10.3201/eid2606.200357,0.000549072
http://dx.doi.org/10.3390/ijerph17062032,0.0005483
http://dx.doi.org/10.1016/j.ctro.2020.03.009,0.000548085
http://dx.doi.org/10.1002/sim.2123,0.000546355
http://dx.doi.org/10.4142/jvs.2014.15.1.1,0.000543769
http://dx.doi.org/10.1371/journal.pbio.1000053,0.000539291
http://dx.doi.org/10.3201/eid1003.030650,0.000537943
http://dx.doi.org/10.1016/j.jfma.2020.02.009,0.000535366
http://dx.doi.org/10.1186/1471-2334-10-82,0.000535326
http://dx.doi.org/10.1016/j.ijid.2020.03.013,0.000532638
http://dx.doi.org/10.1136/bmjopen-2014-006577,0.000531567
http://dx.doi.org/10.1093/aje/kwh273,0.00052917
http://dx.doi.org/10.1007/s11684-020-0767-8,0.000527686
http://dx.doi.org/10.1016/j.cell.2018.03.070,0.00052766
http://dx.doi.org/10.1111/dth.13380,0.000527184
http://dx.doi.org/10.1371/journal.ppat.1004166,0.000525309
http://dx.doi.org/10.1002/path.4458,0.000524896
http://dx.doi.org/10.1101/2020.03.24.20042382,0.000522155
http://dx.doi.org/10.3390/jcm9040967,0.000519596
http://dx.doi.org/10.1093/ije/dyh198,0.000518719
http://dx.doi.org/10.1371/journal.pone.0000758,0.000517831
http://dx.doi.org/10.1101/2020.03.24.20042291,0.000511599
http://dx.doi.org/10.1016/j.cytogfr.2020.05.003,0.000510869
http://dx.doi.org/10.1101/2020.03.03.20029983,0.000510051
http://dx.doi.org/10.1002/jmv.25708,0.000505811
http://dx.doi.org/10.1128/jvi.01381-18,0.000505084
http://dx.doi.org/10.3201/eid2606.200412,0.000505026
http://dx.doi.org/10.1002/jmv.21891,0.000496214
http://dx.doi.org/10.1002/jmv.25698,0.000493145
http://dx.doi.org/10.3390/pathogens9030186,0.000491966
http://dx.doi.org/10.1086/499955,0.000484436
http://dx.doi.org/10.1016/j.ijid.2014.03.1394,0.000478323
http://dx.doi.org/10.1016/j.diabres.2020.108142,0.000475431
http://dx.doi.org/10.1111/zph.12000,0.000472301
http://dx.doi.org/10.1093/cid/ciu1135,0.000469018
http://dx.doi.org/10.1016/j.ijid.2020.03.003,0.000466666
http://dx.doi.org/10.1186/1471-2164-6-132,0.000463068
http://dx.doi.org/10.1038/s41421-020-0148-0,0.000461129
http://dx.doi.org/10.1016/j.idm.2020.03.001,0.00046041
http://dx.doi.org/10.1093/qjmed/hcg146,0.000459912
http://dx.doi.org/10.1101/2020.02.24.20027326,0.000457574
http://dx.doi.org/10.7150/ijbs.45134,0.000456719
http://dx.doi.org/10.1002/sim.2206,0.00045484
http://dx.doi.org/10.1186/1471-2458-4-34,0.000453453
http://dx.doi.org/10.1016/j.vetmic.2015.04.022,0.000450572
http://dx.doi.org/10.1016/j.jacr.2020.02.008,0.000445557
http://dx.doi.org/10.1038/emm.2015.76,0.000443022
http://dx.doi.org/10.1086/507426,0.000442015
http://dx.doi.org/10.1016/j.micinf.2020.02.002,0.00044189
http://dx.doi.org/10.1055/s-0036-1584797,0.00044146
http://dx.doi.org/10.1073/pnas.2004978117,0.000440219
http://dx.doi.org/10.1093/oxfordjournals.epirev.a036158,0.000439613
http://dx.doi.org/10.1086/500143,0.000439389
http://dx.doi.org/10.1007/s11357-020-00186-0,0.000439142
http://dx.doi.org/10.15171/ijoem.2020.1921,0.000436818
http://dx.doi.org/10.1101/2020.04.23.20077024,0.000436171
http://dx.doi.org/10.1101/2020.03.23.20041707,0.000435799
http://dx.doi.org/10.1016/j.tpb.2006.03.003,0.000432209
http://dx.doi.org/10.4103/ijmr.ijmr_504_20,0.000431527
http://dx.doi.org/10.1016/j.vaccine.2008.01.057,0.000431371
http://dx.doi.org/10.1016/j.cvfa.2007.10.003,0.000429752
http://dx.doi.org/10.1016/j.clim.2020.108427,0.000429321
http://dx.doi.org/10.1080/22221751.2020.1762515,0.000428853
http://dx.doi.org/10.1371/journal.pone.0000020,0.0004288
http://dx.doi.org/10.3904/kjim.2018.031,0.000428796
http://dx.doi.org/10.1186/1741-7015-12-88,0.000424771
http://dx.doi.org/10.1016/j.vaccine.2005.08.055,0.000424107
http://dx.doi.org/10.1016/j.jhin.2004.12.023,0.000420129
http://dx.doi.org/10.1016/j.cvfa.2009.10.003,0.000419706
http://dx.doi.org/10.1016/j.jcv.2008.04.002,0.000417163
http://dx.doi.org/10.1002/rmv.1980040108,0.000417163
http://dx.doi.org/10.1101/2020.03.05.20031815,0.000416394
http://dx.doi.org/10.1016/j.virol.2011.02.020,0.000414851
http://dx.doi.org/10.1101/2020.02.03.20019497,0.000414374
http://dx.doi.org/10.3390/pathogens9030231,0.000412677
http://dx.doi.org/10.1101/2020.04.14.20060160,0.000407655
http://dx.doi.org/10.1111/1759-7714.13423,0.000407145
http://dx.doi.org/10.1002/jmv.25750,0.000406678
http://dx.doi.org/10.1016/j.virusres.2014.08.014,0.000403565
http://dx.doi.org/10.1164/rccm.202003-0524le,0.000402593
http://dx.doi.org/10.1016/j.phrp.2016.01.001,0.000401133
http://dx.doi.org/10.1016/j.ijid.2020.03.071,0.000400705
http://dx.doi.org/10.1097/cm9.0000000000000782,0.000398435
http://dx.doi.org/10.2807/1560-7917.es.2020.25.5.2000080,0.000397124
http://dx.doi.org/10.1007/bf00691641,0.000396868
http://dx.doi.org/10.1016/j.ajic.2005.12.006,0.000396194
http://dx.doi.org/10.1007/bf00702672,0.000390777
http://dx.doi.org/10.1093/infdis/jiaa189,0.000390745
http://dx.doi.org/10.1016/j.jcv.2020.104377,0.000390604
http://dx.doi.org/10.1186/s40169-020-00271-z,0.000390435
http://dx.doi.org/10.3346/jkms.2020.35.e62,0.00039005
http://dx.doi.org/10.1002/viw2.4,0.000388683
http://dx.doi.org/10.7759/cureus.7560,0.000387769
http://dx.doi.org/10.1101/2020.04.06.20055624,0.000385284
http://dx.doi.org/10.4178/epih.e2020006,0.000384233
http://dx.doi.org/10.3390/ijerph17082690,0.000382261
http://dx.doi.org/10.3201/eid1011.040729,0.000381428
http://dx.doi.org/10.1016/j.tmaid.2014.06.007,0.000381192
http://dx.doi.org/10.7150/ijbs.45472,0.000380914
http://dx.doi.org/10.1128/mbio.00019-16,0.000378148
http://dx.doi.org/10.3201/eid2607.201595,0.000377097
http://dx.doi.org/10.1101/2020.02.18.20024414,0.000375019
http://dx.doi.org/10.9781/ijimai.2020.02.002,0.000374794
http://dx.doi.org/10.1093/cid/ciaa243,0.000373946
http://dx.doi.org/10.3201/eid2112.151132,0.000371873
http://dx.doi.org/10.1016/j.virusres.2014.09.011,0.000370646
http://dx.doi.org/10.1002/ijc.2910540122,0.000370406
http://dx.doi.org/10.1371/journal.pone.0145561,0.000369969
http://dx.doi.org/10.1159/000507305,0.000369635
http://dx.doi.org/10.1371/journal.ppat.1004457,0.000367394
http://dx.doi.org/10.4178/epih.e2020007,0.00036633
http://dx.doi.org/10.1101/2020.01.25.919787,0.000361425
http://dx.doi.org/10.1371/currents.outbreaks.a7b70897ac2fa4f79b59f90d24c860b8,0.000356059
http://dx.doi.org/10.1136/bmjopen-2015-009936,0.000355518
http://dx.doi.org/10.1016/j.virol.2004.05.017,0.000355159
http://dx.doi.org/10.1101/2020.03.04.20031112,0.000350865
http://dx.doi.org/10.1016/j.ijantimicag.2005.09.002,0.000348825
http://dx.doi.org/10.1101/2020.02.04.20020339,0.000348393
http://dx.doi.org/10.1016/j.jcv.2020.104371,0.000346787
http://dx.doi.org/10.1109/rbme.2020.2987975,0.000346498
http://dx.doi.org/10.1136/bmj.b3675,0.000344598
http://dx.doi.org/10.1126/science.abb9789,0.000343109
http://dx.doi.org/10.1093/cid/ciaa242,0.00034116
http://dx.doi.org/10.1186/s12879-017-2253-8,0.000340938
http://dx.doi.org/10.1590/1516-4446-2020-0008,0.000338877
http://dx.doi.org/10.1016/j.puhe.2007.02.023,0.000337514
http://dx.doi.org/10.1186/1471-2334-13-6,0.000336745
http://dx.doi.org/10.25259/ijms_33_2020,0.000336745
http://dx.doi.org/10.1186/1824-7288-37-10,0.000336745
http://dx.doi.org/10.1016/j.scitotenv.2020.138870,0.000333925
http://dx.doi.org/10.1101/2020.03.22.20041079,0.000333841
http://dx.doi.org/10.1101/2020.03.23.20040501,0.000332524
http://dx.doi.org/10.1101/2020.03.12.20034728,0.000331335
http://dx.doi.org/10.1016/j.ijid.2014.03.1372,0.000330801
http://dx.doi.org/10.1038/sj.bdj.4811522,0.00033061
http://dx.doi.org/10.1016/j.vaccine.2005.04.011,0.000327276
http://dx.doi.org/10.1016/j.antiviral.2007.10.010,0.000327245
http://dx.doi.org/10.1186/s12929-016-0234-7,0.000324676
http://dx.doi.org/10.7554/elife.55570,0.00032416
http://dx.doi.org/10.1016/j.virusres.2016.05.030,0.0003241
http://dx.doi.org/10.1002/bjs.11670,0.000323201
http://dx.doi.org/10.1155/2016/3502683,0.00032202
http://dx.doi.org/10.1016/j.jiph.2020.02.033,0.000321483
http://dx.doi.org/10.1073/pnas.2002616117,0.000321068
http://dx.doi.org/10.1155/2016/4621659,0.000320771
http://dx.doi.org/10.1016/j.aej.2020.02.033,0.000320726
http://dx.doi.org/10.3201/eid1602.090780,0.000320124
http://dx.doi.org/10.3390/v8010016,0.000320082
http://dx.doi.org/10.1007/s12630-020-01651-2,0.000319433
http://dx.doi.org/10.1007/s00330-020-06816-7,0.00031929
http://dx.doi.org/10.1371/journal.pone.0000143,0.000316086
http://dx.doi.org/10.1016/j.jcv.2020.104364,0.000314987
http://dx.doi.org/10.1016/j.ijantimicag.2020.105948,0.000313405
http://dx.doi.org/10.1197/jamia.m1345,0.000312873
http://dx.doi.org/10.1016/j.cvsm.2008.02.006,0.000311106
http://dx.doi.org/10.1016/j.ijid.2020.03.022,0.000306198
http://dx.doi.org/10.1093/nar/gni064,0.000305664
http://dx.doi.org/10.1016/j.scitotenv.2020.138201,0.000304848
http://dx.doi.org/10.1016/j.prrv.2015.04.002,0.000304274
http://dx.doi.org/10.1093/occmed/kqaa036,0.000303686
http://dx.doi.org/10.1101/2020.02.09.20021261,0.000303678
http://dx.doi.org/10.1371/journal.ppat.1002155,0.000302068
http://dx.doi.org/10.1007/s12264-020-00476-9,0.000300269
http://dx.doi.org/10.1186/s12942-020-00202-8,0.000300139
http://dx.doi.org/10.1016/j.ijid.2020.03.050,0.000299852
http://dx.doi.org/10.1016/j.virol.2005.04.010,0.000299553
http://dx.doi.org/10.1016/j.scitotenv.2020.138277,0.000299346
http://dx.doi.org/10.1186/s13054-020-02895-6,0.000299229
http://dx.doi.org/10.1007/s12015-020-09973-w,0.000298428
http://dx.doi.org/10.1186/1743-422x-10-66,0.000297004
http://dx.doi.org/10.1016/j.antiviral.2013.06.009,0.000294874
http://dx.doi.org/10.1016/j.jinf.2016.08.005,0.000292408
http://dx.doi.org/10.3201/eid1309.070318,0.000292303
http://dx.doi.org/10.1016/j.tree.2006.11.001,0.000291278
http://dx.doi.org/10.1007/s00705-012-1543-0,0.000291078
http://dx.doi.org/10.1159/000507417,0.000289839
http://dx.doi.org/10.7554/elife.57309,0.000289642
http://dx.doi.org/10.1101/2020.03.02.20030452,0.00028769
http://dx.doi.org/10.3390/jcm9041225,0.000286502
http://dx.doi.org/10.1186/1742-4690-10-48,0.000284808
http://dx.doi.org/10.1002/jmv.25908,0.000284808
http://dx.doi.org/10.1055/s-0036-1584923,0.000284084
http://dx.doi.org/10.1086/315584,0.000282699
http://dx.doi.org/10.1093/gerona/glaa089,0.000282166
http://dx.doi.org/10.1016/j.cpcardiol.2020.100618,0.000282012
http://dx.doi.org/10.1093/cid/ciaa316,0.000280232
http://dx.doi.org/10.1016/j.cimid.2007.05.009,0.000279654
http://dx.doi.org/10.1016/j.ajic.2014.06.019,0.000278703
http://dx.doi.org/10.1186/1471-2334-3-19,0.000278331
http://dx.doi.org/10.1071/ma20013,0.000277143
http://dx.doi.org/10.1186/1471-2334-13-592,0.000276229
http://dx.doi.org/10.1016/j.prrv.2004.07.010,0.000274516
http://dx.doi.org/10.1186/1471-2334-12-26,0.000273691
http://dx.doi.org/10.1016/j.bbrc.2005.06.061,0.000273663
http://dx.doi.org/10.1371/journal.pone.0019705,0.000273294
http://dx.doi.org/10.1371/journal.pone.0091516,0.000271526
http://dx.doi.org/10.1007/s10096-020-03874-z,0.000269183
http://dx.doi.org/10.1371/journal.pone.0072918,0.000268412
http://dx.doi.org/10.1007/978-94-017-9882-2_18,0.00026759
http://dx.doi.org/10.1002/rmv.2107,0.000266878
http://dx.doi.org/10.1016/j.puhe.2005.10.002,0.0002667
http://dx.doi.org/10.1155/2013/282734,0.000266293
http://dx.doi.org/10.1016/b978-0-12-800964-2.00016-1,0.0002661
http://dx.doi.org/10.1007/bf01317889,0.0002661
http://dx.doi.org/10.1007/s11684-016-0430-6,0.00026584
http://dx.doi.org/10.12998/wjcc.v8.i4.652,0.000265797
http://dx.doi.org/10.1016/j.jaip.2020.03.012,0.000265227
http://dx.doi.org/10.1098/rsif.2007.1197,0.00026471
http://dx.doi.org/10.1093/pm/pnaa127,0.000264302
http://dx.doi.org/10.1101/2020.02.04.20020503,0.000263576
http://dx.doi.org/10.1371/journal.pone.0002585,0.000262504
http://dx.doi.org/10.1016/j.ymthe.2004.07.013,0.000262504
http://dx.doi.org/10.1186/s13613-020-00653-z,0.000262504
http://dx.doi.org/10.7326/m20-0751,0.000261628
http://dx.doi.org/10.1002/jmv.25807,0.000261297
http://dx.doi.org/10.1016/j.mpmed.2013.10.017,0.000260254
http://dx.doi.org/10.1016/j.jtbi.2016.08.009,0.000259301
http://dx.doi.org/10.1016/j.jep.2008.07.048,0.000259128
http://dx.doi.org/10.1007/s12250-020-00218-1,0.000258916
http://dx.doi.org/10.1074/mcp.m110.001859,0.000258907
http://dx.doi.org/10.3389/fcimb.2012.00150,0.000258886
http://dx.doi.org/10.1093/infdis/126.2.123,0.000258479
http://dx.doi.org/10.14218/jcth.2020.00019,0.000257365
http://dx.doi.org/10.1086/502975,0.000257108
http://dx.doi.org/10.3201/eid1002.030741,0.000256519
http://dx.doi.org/10.1016/j.joen.2020.03.008,0.000256377
http://dx.doi.org/10.1001/jamanetworkopen.2020.9666,0.000256296
http://dx.doi.org/10.1016/j.physd.2006.01.021,0.000256044
http://dx.doi.org/10.3390/jcm9030789,0.000255994
http://dx.doi.org/10.1007/s13312-020-1852-4,0.000255797
http://dx.doi.org/10.1016/j.jviscsurg.2020.03.008,0.000254282
http://dx.doi.org/10.1016/j.virusres.2009.02.019,0.000251713
http://dx.doi.org/10.3201/eid1806.111688,0.000251713
http://dx.doi.org/10.1111/ajt.15890,0.000251559
http://dx.doi.org/10.1016/j.mehy.2006.12.051,0.000251422
http://dx.doi.org/10.1056/nejmc2001801,0.000251415
http://dx.doi.org/10.1093/cid/ciw768,0.000250446
http://dx.doi.org/10.1101/2020.04.01.20050443,0.000248836
http://dx.doi.org/10.1016/j.virusres.2016.11.011,0.000245779
http://dx.doi.org/10.1016/j.antiviral.2009.03.001,0.00024452
http://dx.doi.org/10.1016/j.jacl.2020.04.008,0.00024293
http://dx.doi.org/10.1016/j.biologicals.2005.01.003,0.000242579
http://dx.doi.org/10.1002/ana.410110202,0.000241941
